127	2	2.126255	3.495610
128	1	-1.274731	-0.623428
129	3	-0.399604	4.136859
130	2	3.699074	3.157891
131	2	4.033822	2.591946
132	1	-0.835696	1.057493
133	2	4.017112	3.725644
134	1	0.673529	-0.376990
135	1	-0.513650	0.147132
136	2	3.973693	1.362474
137	2	2.557655	0.648254
138	3	0.902403	4.184987
139	2	3.862607	1.207944
140	3	0.230772	3.757201
141	3	1.375738	3.132993
142	2	2.713612	2.620999
143	2	3.352591	3.652597
144	1	-0.245840	-0.250789
145	2	3.997877	1.242296
146	1	0.937600	1.729082
147	2	2.722977	4.045309
148	2	4.685196	3.069606
149	2	2.150590	1.337472
150	2	3.179806	2.515559
151	1	-2.999391	-0.990966
152	1	-1.310979	-2.804259
153	1	1.294755	0.523993
154	2	2.205386	1.377311
155	1	1.961016	0.347260
156	2	3.311070	2.708799
157	2	2.727557	4.101328
158	1	0.098012	0.081849
159	1	-0.993045	0.475259
160	1	1.605331	-0.753904
161	2	3.622005	4.025582
162	2	3.162515	3.121444
163	2	2.240368	3.834187
164	1	-1.398721	-1.738469
165	2	3.380513	2.378766
166	1	-0.858513	0.012543
167	3	0.232791	3.327208
168	1	0.110046	0.840499
169	2	2.225206	5.200966
170	2	4.419256	2.037117
171	2	3.120169	4.880214
172	2	2.357890	2.911342
173	2	3.456140	2.091809
174	3	-0.155968	3.616560
175	1	0.582934	0.686523
176	1	-0.029433	1.233294
177	1	0.131632	0.375311
178	1	-0.352070	0.582488
179	2	2.338827	2.962864
180	1	-0.558584	-1.768349
181	3	-0.411372	4.025542
182	2	3.818275	4.420595
183	3	0.909365	3.819983
184	2	4.754591	2.100177
185	1	-0.178492	-0.089656
186	2	3.373062	2.156760
187	2	2.921404	0.737923
188	1	1.475976	-0.081145
189	1	-0.904690	-0.060487
190	3	-0.662441	4.458945
191	3	0.127699	4.312254
192	1	0.894356	0.939459
193	2	3.039459	3.561815
194	2	4.287096	4.533736
195	3	0.606285	3.429781
196	3	-0.180867	4.274964
197	1	-1.582212	-1.217847
198	3	0.626797	3.911275
199	1	-0.731343	-0.969098
200	2	1.564103	3.116878
201	2	4.109697	0.470858
202	2	4.110234	3.533646
203	3	-0.347601	3.938292
204	1	-0.499627	0.303192
205	1	1.839706	0.547351
206	3	-0.644557	4.055874
207	1	0.408595	1.149788
208	1	-1.002649	-2.003972
209	2	4.605922	2.579036
210	3	0.116540	4.708709
211	1	-0.107476	-0.285513
212	1	-0.689323	0.272528
213	1	0.185287	0.868204
214	1	0.778430	0.920469
215	3	-0.032643	3.606579
216	1	1.266676	0.344985
217	1	0.958360	0.336824
218	2	2.789014	5.325246
219	1	-1.729564	-2.800819
220	2	3.658314	-0.029969
221	3	-0.365152	3.342239
222	2	3.001171	3.881118
223	3	0.231925	4.222317
224	1	-0.572463	0.939769
225	3	0.969460	3.798422
226	2	3.115527	2.241516
227	3	0.062299	3.867609
228	3	-1.696986	4.215547
229	1	1.121418	-0.024766
230	2	4.371553	3.124041
231	2	3.217985	3.680726
232	2	3.856065	4.577187
233	1	-0.600498	-0.577839
234	3	-0.241291	3.539833
235	1	-0.177028	0.160763
236	1	0.380065	1.602962
237	3	1.514669	4.870916
238	1	0.141741	0.148278
239	1	-1.017196	-0.452296
240	1	1.079768	-0.068387
241	1	-0.105766	-0.162315
242	1	-1.862392	-2.602410
243	2	2.090931	3.007808
244	3	-1.461375	4.201481
245	1	-1.416739	-1.253551
246	3	-0.197356	4.102378
247	1	0.897222	1.391106
248	2	3.127294	2.739993
249	2	3.669544	2.085081
250	2	4.508516	4.055916
251	3	-0.979115	3.511288
252	2	2.282266	3.745786
253	1	-0.011673	-0.045496
254	2	2.228976	2.246163
255	1	-0.368634	-1.113706
256	1	-0.011544	-1.189094
257	1	2.116327	0.685902
258	3	-0.509541	3.999354
259	1	0.007104	-0.859304
260	1	0.114522	-0.678268
261	2	2.285430	2.386005
262	1	0.313076	-0.227014
263	1	0.396787	0.476241
264	2	4.247469	5.549524
265	2	4.133075	4.846573
266	2	3.675864	3.062356
267	2	3.701060	1.381512
268	2	2.298418	3.164563
269	1	0.231380	-1.831391
270	3	0.130730	4.312110
271	3	-0.318843	3.910000
272	2	3.388629	3.732130
273	2	2.417233	3.505615
274	2	4.907201	3.259592
275	2	2.929444	3.731444
276	1	-0.791156	0.066424
277	2	2.147495	1.799382
278	3	0.564298	3.680729
279	2	2.409252	2.262958
280	3	0.200815	3.476266
281	2	2.783129	5.393249
282	2	2.977338	2.541101
283	3	1.288557	4.143429
284	1	0.182236	-0.261145
285	2	2.933161	4.912006
286	1	0.490090	-0.799612
287	2	3.600780	3.823152
288	1	-0.241617	-0.687942
289	3	1.197996	3.887945
290	2	4.890805	2.639100
291	3	0.788757	3.943691
292	1	1.869867	0.849383
293	1	-0.121603	0.038114
294	2	3.339424	2.945913
295	1	0.773838	-1.397130
296	2	2.527118	1.056367
297	3	0.518045	3.930777
298	3	1.527221	4.687064
299	2	3.997589	2.885977
300	1	1.287773	0.665409
301	2	3.009674	2.324299
302	2	1.685734	3.112809
303	3	-1.263534	3.989290
304	2	2.617656	2.951148
305	1	0.555343	-1.106628
306	1	2.328700	0.265289
307	1	0.401792	0.537657
308	1	-0.386031	0.182012
309	1	-0.576798	-1.357254
310	2	2.100835	2.167224
311	3	-0.828796	4.234481
312	1	0.094736	-0.556795
313	1	0.046100	-0.218506
314	1	2.043607	-0.212429
315	2	3.358268	2.830223
316	2	3.593225	5.071112
317	2	2.296363	0.812341
318	1	-0.339207	0.833138
319	2	1.583914	1.676848
320	3	-0.758481	3.960527
321	1	1.035992	0.469527
322	3	-0.253909	3.831156
323	1	0.024741	-0.121169
324	2	3.203286	3.406067
325	2	3.466200	5.535906
326	3	0.313500	3.926082
327	1	-1.270003	-0.548915
328	1	-0.589017	-0.284361
329	2	2.819666	1.813411
330	1	-1.468624	-0.916636
331	3	0.341499	4.360556
332	1	-1.789367	-0.124391
333	1	0.596587	-0.482183
334	1	-0.141691	1.075041
335	1	-0.114100	-0.238970
336	3	0.565056	3.885878
337	2	2.884153	3.878144
338	1	-0.470395	1.154052
339	2	2.792730	1.309457
340	2	3.376450	4.932831
341	2	3.778177	1.212699
342	1	0.900328	-0.724739
343	3	1.189833	4.127326
344	2	2.932807	2.255329
345	1	-0.325120	-0.865983
346	2	2.387923	3.755688
347	3	1.257133	3.918691
348	2	2.129458	3.882269
349	2	4.289611	2.370842
350	2	3.019123	4.213551
351	1	-1.319042	-0.829446
352	1	-0.115448	-0.099274
353	2	2.099653	3.349469
354	3	-0.207582	3.853734
355	3	-0.316524	3.966797
356	2	1.950229	4.142197
357	2	3.977656	2.724278
358	1	-0.811467	0.320180
359	3	0.460186	3.333631
360	2	2.807197	3.564144
361	1	0.509057	-0.115930
362	3	0.205390	3.917420
363	1	-1.788836	-0.382498
364	2	2.933209	4.756672
365	1	-0.213386	0.108167
366	1	-0.526418	-0.073003
367	3	-0.348174	4.428616
368	2	3.886921	2.832547
369	3	-1.102175	4.321490
370	2	3.865151	3.624094
371	3	0.590637	4.154159
372	3	0.343628	3.764953
373	2	2.982020	3.234402
374	1	0.761987	1.923127
375	1	-0.382856	-0.565358
376	2	1.935358	1.417468
377	2	2.082000	3.667641
378	2	2.090939	3.929566
379	2	3.242186	5.031152
380	1	3.756679	-1.198226
381	2	1.970660	3.819765
382	2	1.739561	3.375717
383	2	3.820597	3.527722
384	2	4.211313	3.969110
385	3	-0.375393	3.622521
386	1	0.567298	0.366869
387	1	-0.263520	-0.582271
388	2	3.198060	3.514590
389	2	2.730498	3.688824
390	1	-0.905871	0.744396
391	3	0.031249	4.252173
392	1	-0.482623	-0.440894
393	1	-0.376236	0.570883
394	1	-0.380717	0.191931
395	3	0.109398	4.442685
396	1	-0.238389	-0.656637
397	1	-1.893511	-1.179893
398	1	0.247368	0.437921
399	3	0.105126	4.385098
400	1	-0.843755	1.092984
401	3	-0.937983	4.660178
402	3	0.720854	3.422010
403	1	0.320314	-0.384424
404	1	0.707924	-1.531239
405	2	3.328889	0.731910
406	2	3.194635	3.807133
407	2	4.076705	3.685997
408	2	3.415645	1.909417
409	1	-0.442220	-0.863014
410	1	-2.224497	-1.107371
411	3	-0.315787	3.419743
412	1	1.781564	1.158466
413	3	-0.438610	3.662271
414	3	-0.930213	3.916394
415	1	0.598084	1.072566
416	2	2.934785	0.519830
417	1	-0.341371	-0.783557
418	2	1.090308	1.957191
419	1	-1.703665	-0.265179
420	2	3.232488	2.329739
421	2	2.221926	2.923064
422	2	3.719572	4.344245
423	1	-1.213706	-0.883241
424	2	3.645681	3.026308
425	3	-0.387145	4.009896
426	1	-0.018022	1.000537
427	1	-0.009470	-0.941336
428	3	-0.661028	4.130125
429	1	-0.073201	-0.089966
430	2	2.252065	3.592363
431	2	1.590901	3.011704
432	1	-1.240754	0.267901
433	2	3.509443	1.566243
434	2	4.127314	3.612109
435	1	0.120347	-0.214135
436	3	0.470011	3.273272
437	1	-0.381748	-1.588580
438	1	0.017618	-0.602416
439	1	1.117056	0.517946
440	3	0.300191	3.867029
441	2	4.337202	2.726438
442	2	1.476792	1.756905
443	3	-0.055809	3.890027
444	3	1.524495	4.702292
445	3	-0.436205	2.023751
446	2	3.594632	2.290819
447	1	-0.322482	-0.037922
448	2	3.814174	3.913392
449	1	0.511765	0.047753
450	3	-0.187058	3.875519
451	2	2.701503	3.649318
452	3	1.426834	5.588916
453	1	0.263327	0.010904
454	2	4.309866	4.858673
455	3	-0.911980	4.199917
456	1	-0.813943	-1.201208
457	3	-0.226409	4.386830
458	2	2.702957	4.584321
459	2	2.981139	2.050104
460	1	1.528842	-0.161560
461	1	-0.848992	-1.286383
462	1	1.101901	-0.382092
463	2	3.977187	2.406494
464	1	0.589971	0.666400
465	1	1.102420	1.286248
466	1	-0.653787	0.843839
467	2	1.454280	2.948614
468	3	-0.003782	3.619523
469	3	0.345166	3.589059
470	1	0.478021	1.474864
471	2	3.267378	2.468396
472	3	-0.456364	3.645405
473	1	-0.461701	1.546844
474	2	2.032077	2.967449
475	2	4.057813	2.682896
476	2	3.696598	1.721421
477	3	0.136060	3.759570
478	1	0.301095	-0.248959
479	3	1.847920	5.182291
480	1	0.349304	-1.177993
481	1	-0.493962	1.503435
482	2	4.604850	4.541911
483	2	1.792386	3.587017
484	3	1.281487	3.957236
485	1	0.311437	0.135496
486	3	-0.179664	3.844351
487	2	3.258857	1.457217
488	1	-0.148931	1.338206
489	2	2.537879	2.312568
490	3	0.283273	4.183622
491	2	4.101601	2.590719
492	1	-0.531710	-0.002995
493	2	4.456195	2.139103
494	3	-1.211826	4.249297
495	2	5.352816	2.588422
496	3	1.305268	3.577443
497	2	3.534861	2.914097
498	1	0.890147	-0.605323
499	1	0.176581	0.823714
500	2	2.714841	4.379445
